"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
85248,756,2572,61975,23273,3.70701e+13,1202.43,10720.2,85248,797,490,80397,76909,66913,45684,39378
10526,666,957,7607,2919,3.58793e+13,259.517,2288.18,10526,254,162,9569,9548,9522,9296,8741
93291,2625,3705,64322,28969,3.51038e+13,1150.34,12277.9,93291,675,637,89586,89101,87076,81943,79502
1232,137,315,890,342,3.39336e+13,124.728,529.836,1232,108,69,893,757,775,838,488
39463,1026,2129,27686,11777,3.48328e+13,613.827,6692.58,39463,414,414,37334,36766,34773,31515,19787
2151,192,491,1440,711,3.65266e+13,102.353,886.234,2151,93,118,1660,1534,1520,1548,954
34787,574,2231,23945,10842,3.64131e+13,582.982,6502.81,34787,399,347,32224,30970,18736,14782,11340
86382,885,3003,59794,26588,3.47128e+13,1066.79,10901.4,86382,566,556,82459,80480,63074,44951,39557
60952,1494,2324,41987,18965,3.49998e+13,550.563,8342.15,60952,373,458,58628,58493,58043,57882,49240
79013,1155,2235,55611,23402,3.66325e+13,1171.22,9251.8,79013,570,457,76414,74775,68753,61896,49880
76865,1487,3053,56095,20770,3.69322e+13,1023.38,11078.9,76865,714,434,73812,73084,67943,55085,54986
94028,3036,3454,65453,28575,3.61266e+13,1097.22,12399.5,94028,724,532,90574,90541,89689,89092,86798
50650,1145,2441,36326,14324,3.69e+13,839.596,7955.65,50650,477,518,48159,46841,45354,43033,25809
7836,209,598,5258,2578,2.4788e+13,131.893,1531.27,7836,151,118,7238,7117,6833,6461,5105
31794,190,1840,21767,10027,3.53991e+13,626.247,5543.57,31794,401,386,26537,23279,16020,7799,7459
93018,2532,3299,66148,26870,3.63191e+13,948.495,12492.9,93018,803,618,89719,89680,87324,79327,79635
9535,549,803,6547,2988,2.91285e+13,389.576,2168.88,9535,178,203,8724,8312,8236,8060,6792
87973,2115,2334,60434,27539,3.44746e+13,666.326,9266.06,87973,496,422,85639,85624,85576,85489,82425
32540,707,2326,22697,9843,3.58138e+13,508.454,6553.74,32540,456,323,30214,29508,25842,18898,15396
11250,350,1015,7876,3374,3.01513e+13,185.948,2384,11250,179,162,10235,10034,9213,9201,3090
5299,84,706,3630,1669,3.56216e+13,211.246,1576.05,5299,123,150,3930,3371,2383,956,757
69144,2671,2973,50024,19120,3.71739e+13,999.314,10027.3,69144,701,594,66171,66166,65961,65662,63846
72752,342,2630,50328,22424,3.46517e+13,793.475,9747.99,72752,649,506,66651,62477,41994,26357,19430
55444,2435,3112,38364,17080,3.50007e+13,862.071,9598.17,55444,574,559,52332,52096,51579,48015,48234
73104,1613,3488,50521,22583,3.56467e+13,1079.34,11232,73104,519,680,69616,68308,65183,56215,43367
48995,1125,2369,34840,14155,3.555e+13,935.988,7708.1,48995,456,397,46416,45429,41973,34553,29849
15605,713,1243,11338,4267,3.74857e+13,593.291,3334.12,15605,304,262,14238,13882,13420,12914,10086
56774,1103,2465,40047,16727,3.58391e+13,697.208,8329.26,56774,538,416,54309,53639,49000,35636,35196
8445,232,766,5663,2782,2.72355e+13,168.454,1923.49,8445,171,229,7587,7372,6308,4672,3475
98045,589,3018,69511,28534,3.62322e+13,1120.72,11539.6,98045,557,574,92357,88320,62272,42506,38998
70007,914,3160,49180,20827,3.63932e+13,953.024,10324.5,70007,568,534,66352,64492,47139,32779,21161
10088,76,1370,7087,3001,3.67513e+13,252.286,3028.13,10088,251,351,7559,6510,4785,3089,1140
8515,183,891,6067,2448,3.91461e+13,357.624,2177.42,8515,224,216,7064,6351,5283,4018,2681
74871,1842,2295,52463,22408,3.42507e+13,1106.99,9270.35,74871,623,440,72576,72552,71146,69743,63416
55433,2499,2512,38745,16688,3.62612e+13,717.931,8434.4,55433,421,455,52921,52921,52920,52919,52914
75589,1148,3358,52467,23122,3.50996e+13,1054.94,11211.3,75589,573,589,71905,70390,63417,52710,33509
42380,1392,2137,29218,13162,3.55238e+13,825.447,6950.55,42380,427,417,40243,39435,38864,37117,34612
74798,2011,2743,52457,22341,3.55841e+13,1101.55,10342.9,74798,650,486,72055,71607,70051,65690,64369
31265,1354,1729,21914,9351,3.59462e+13,503.187,5296.21,31265,346,448,29536,29512,29439,29072,25445
18725,574,1584,12963,5762,3.35619e+13,407.099,4080.97,18725,325,276,17079,16355,15214,12206,9706
51222,2503,2506,35966,15256,3.5705e+13,695.738,7853.07,51222,411,383,48716,48716,48716,48716,48716
11577,1021,1064,8392,3185,3.73853e+13,257.238,2604.75,11577,205,213,10513,10513,10511,10501,10397
41543,981,2390,28868,12675,3.62533e+13,634.526,7258.69,41543,377,396,39153,38476,35806,29678,24617
72755,2057,2659,50475,22280,3.49426e+13,882.926,10120.9,72755,482,553,70096,70096,69731,69453,62761
72809,2325,2347,51474,21335,3.66307e+13,1042.26,8997.93,72809,587,465,70462,70462,70461,70459,70410
35016,612,2140,24971,10045,3.62271e+13,633.515,6344.27,35016,395,392,32440,31481,28049,18099,15828
26902,133,2253,18501,8401,3.60292e+13,513.478,6003.59,26902,418,457,21843,19205,12963,4804,4276
99971,1356,3043,70306,29665,3.6754e+13,1299.35,11679.4,99971,723,569,96573,94798,84155,62411,63515
77982,2559,2718,53132,24850,3.38774e+13,582.113,9112.14,77982,512,392,75264,75264,75238,75230,73106
21225,144,1237,14777,6448,3.05427e+13,524.284,3538.3,21225,271,214,18961,17987,10992,5988,2365
64834,620,2946,45811,19023,3.71556e+13,1194.02,9808.37,64834,604,540,60275,57840,42628,32646,21126
48359,1657,2378,33934,14425,3.68347e+13,793.938,7574.05,48359,526,431,45981,45846,44878,41630,39918
31568,1042,1704,21537,10031,3.35918e+13,456.567,4914.45,31568,370,298,29864,29710,28393,27478,22904
27669,800,1694,19583,8086,3.6734e+13,709.934,5124.55,27669,392,269,25767,25074,23339,20090,16551
24502,1167,2155,16588,7914,3.42671e+13,505.323,5479.14,24502,424,308,22347,22112,21144,17941,17289
38048,1753,2203,26474,11574,3.39641e+13,562.048,6565.26,38048,398,347,35845,35804,35706,35613,31680
47525,692,2085,33716,13809,3.47119e+13,709.367,7286.77,47525,401,488,44889,43810,40489,37798,22374
36436,301,2149,24708,11728,3.44409e+13,587.958,6341.37,36436,335,345,32627,28909,20848,11457,11005
94260,1079,3870,66036,28224,3.5083e+13,1023.2,13458,94260,516,702,89772,87574,78545,56277,33097
13413,217,1457,8974,4439,3.10187e+13,188.991,3282.37,13413,221,237,11765,11230,9673,8445,5431
70425,2730,3228,49177,21248,3.5192e+13,849.908,10740.8,70425,511,661,67197,67186,66989,66999,64023
99507,1694,4144,67620,31887,3.50388e+13,1036.76,13702.3,99507,687,636,95363,94266,79708,62723,60743
84914,1929,3006,58506,26408,3.48246e+13,808.625,10240.4,84914,603,476,81908,81639,79206,72782,70904
19646,322,1604,13946,5700,3.54033e+13,432.003,4331.26,19646,303,315,17361,16094,14335,10722,6645
30721,268,1738,21055,9666,3.27059e+13,454.477,5339.05,30721,362,325,27422,24889,19628,13908,8541
16944,1316,1388,11361,5583,3.3976e+13,451.57,3848.96,16944,292,371,15556,15556,15533,15531,15388
37324,1958,2223,25742,11582,3.44255e+13,438.867,6577.13,37324,421,340,35101,35089,35060,34997,33014
15622,570,1127,10872,4750,3.52835e+13,529.516,3235.91,15622,253,248,14344,13754,13065,11808,9445
38668,1771,2255,27033,11635,3.60845e+13,698.901,6674.23,38668,463,352,36413,36402,35950,35475,34121
29622,1028,1921,20648,8974,3.56784e+13,547.71,5725.14,29622,450,384,27701,27626,25956,22373,20045
44833,767,2294,31312,13521,3.41476e+13,607.292,7314.14,44833,466,447,42263,41701,39173,31158,22546
57269,1642,2473,40481,16788,3.65206e+13,1116.38,8329.88,57269,535,461,54796,54316,51902,44391,46625
28796,813,1762,20213,8583,3.62275e+13,414.985,5111.72,28796,309,304,27034,26796,24622,19937,17766
47913,2078,2612,32684,15229,3.44782e+13,899.226,8238.02,47913,520,501,45301,45214,44754,42543,42754
77533,493,3307,53478,24055,3.60263e+13,875.468,10797.6,77533,671,531,72641,70249,45119,30885,21360
41209,1000,1890,28946,12263,3.46221e+13,1000.41,6667.43,41209,469,367,38685,37271,36298,30911,27885
31485,229,1764,21922,9563,3.66771e+13,706.444,5431.52,31485,328,336,27128,24296,18080,11357,6592
87048,506,2459,60134,26914,3.19602e+13,1069.55,9731.48,87048,506,555,82355,79518,66585,45750,22856
67131,459,2652,47450,19681,3.72207e+13,1203.62,9322.82,67131,569,556,61192,57501,40858,29781,20320
54211,683,2677,37710,16501,3.61037e+13,839.697,8665.78,54211,533,542,50552,48419,39276,27479,24781
76768,1457,2290,53540,23228,3.50112e+13,769.348,8836.04,76768,486,439,74478,74438,65565,52061,48162
8722,473,1015,5927,2795,3.2868e+13,374.555,2462.88,8722,292,227,7648,7197,6578,5885,5026
69105,1044,2656,49996,19109,3.74106e+13,1074.44,9876.73,69105,723,586,65600,63346,59841,50898,25563
82782,2289,3231,58619,24163,3.71617e+13,1222.42,11827.7,82782,642,531,79551,78989,77072,72635,63879
60898,2090,2909,43422,17476,3.73082e+13,677.871,9444.41,60898,537,687,57989,57962,57620,55827,39862
4144,509,717,2845,1299,3.54378e+13,181.858,1425.78,4144,187,134,3427,3416,3301,3322,2840
32951,485,1928,22785,10166,3.33531e+13,518.985,5794.35,32951,326,359,30595,29686,24831,18516,12795
35583,419,1866,24670,10913,3.62042e+13,647.233,6005.07,35583,330,426,32685,31157,25717,20187,10980
61658,498,1709,44592,17066,3.73707e+13,924.798,7209.77,61658,516,373,57175,53538,47758,31841,24599
39685,276,1901,28254,11431,3.76557e+13,756.16,6049.23,39685,464,341,34497,31187,22574,13920,11842
94797,1925,3280,66594,28203,3.63179e+13,1287.44,11911.9,94797,590,683,91517,90741,87038,79288,68345
91006,393,2555,64352,26654,3.36248e+13,1063.24,10212.4,91006,608,491,84039,79118,54366,30177,24261
45233,1900,2300,31466,13767,3.51745e+13,879.172,7500.39,45233,462,379,42933,42904,42407,41728,40068
93053,3255,3628,63627,29426,3.5883e+13,907.649,12187.8,93053,658,511,89425,89406,88925,88462,87247
19040,522,996,13693,5347,3.6219e+13,576.771,3259.51,19040,285,244,17748,17279,16149,15877,12591
58076,2124,2616,39146,18930,3.40538e+13,961.706,8696.41,58076,496,463,55460,55458,54635,53290,52410
70817,1268,2800,47821,22996,3.46737e+13,978.23,9741.36,70817,483,575,67945,66890,62698,51475,43797
54644,1289,2242,37734,16910,3.39958e+13,656.783,7719.5,54644,376,449,52402,52194,49944,47871,38458
98424,1102,3323,70462,27962,3.65541e+13,1021.5,12946.9,98424,684,601,94698,91589,84345,64148,46680
27958,953,1318,20034,7924,3.67738e+13,598.775,4335.32,27958,294,296,26640,26397,26363,25408,21432
51304,1833,2375,36248,15056,3.62924e+13,958.136,7803.82,51304,624,414,48929,48768,48283,46185,45013
29993,994,1951,20625,9368,3.56271e+13,503.88,5405.16,29993,365,323,28042,27832,25989,21368,22838
61047,1835,2511,41957,19090,3.31459e+13,808.665,8216.5,61047,384,424,58536,58388,57263,56057,52904
75485,965,3056,53527,21958,3.48398e+13,1072.4,10880.9,75485,578,551,71502,68890,63222,46520,31252
64617,1181,2401,46255,18362,3.71575e+13,770.467,8580.88,64617,612,397,62216,61823,58267,51622,47530
31250,306,1876,22660,8590,3.60953e+13,759.573,5766.2,31250,374,323,27760,25587,22192,17734,7868
22138,1500,1783,14955,7183,3.46023e+13,536.856,4747.26,22138,354,324,20355,20355,20234,19764,19777
8633,926,1102,6241,2392,3.55427e+13,247.18,2401.35,8633,268,177,7531,7527,7474,7142,7178
14206,521,1300,10054,4152,3.64569e+13,330.985,3338.07,14206,262,291,12906,12493,11268,11377,6626
93664,1471,3318,65865,27799,3.61749e+13,1151.69,12021.9,93664,615,578,90338,89068,81624,66004,63060
88643,212,2883,63400,25243,3.68716e+13,982.658,10917.6,88643,643,449,75890,67206,49988,18219,14822
66520,598,2816,45779,20741,3.5765e+13,768.799,9107.28,66520,611,517,62832,61170,42548,34259,28605
97199,2505,2943,69776,27423,3.72975e+13,1178.48,11360.9,97199,666,533,94256,94245,93562,92512,90187
12411,205,986,8701,3710,3.68487e+13,370.291,2675.17,12411,260,253,10308,9034,7912,6480,3473
88820,1874,3645,62541,26279,3.50844e+13,1146.91,13138.8,88820,648,730,85175,84395,81368,72469,58127
22722,1091,1902,15468,7254,3.5352e+13,402.997,5020.45,22722,345,306,20820,20710,20147,19010,15134
11769,63,1059,7885,3884,3.43593e+13,254.178,2685.34,11769,252,187,8823,7431,4949,1586,1882
66564,1445,2930,47118,19446,3.67114e+13,872.919,9964.33,66564,691,410,63634,62953,58534,44851,44427
86301,812,3124,60476,25825,3.61081e+13,981.268,11088.6,86301,582,629,82281,80628,62853,48230,30821
61490,1071,2915,44563,16927,3.79155e+13,746.285,10097.3,61490,519,615,58575,57544,55232,49497,29843
7164,729,1029,4972,2192,3.7016e+13,271.49,2178.18,7164,212,243,6135,6100,6060,5983,5278
56507,2573,3507,39932,16575,3.56585e+13,712.728,10378.5,56507,851,520,53000,52995,51581,47549,46443
56795,689,2301,40824,15971,3.70503e+13,1089.46,8506.67,56795,586,514,52997,51262,43500,29423,19978
42302,88,2101,28681,13621,3.46711e+13,483.654,6418.45,42302,400,352,31422,27111,19862,7462,5458
53499,2221,2343,37481,16018,3.60898e+13,821.473,7923.94,53499,495,359,51156,51156,51096,51100,50528
36990,517,1644,25470,11520,3.10857e+13,729.751,5335.54,36990,332,355,34616,33559,29909,22501,16233
70710,936,3072,49876,20834,3.67584e+13,1027.63,10230.8,70710,588,464,67125,64876,50564,34435,28660
10927,463,1376,7643,3284,3.70105e+13,273.27,3061.31,10927,243,186,9551,9312,6777,4892,3779
10978,249,979,7753,3225,3.58542e+13,391.734,2550.92,10978,255,212,9377,8375,7441,5812,3369
86076,1371,3305,59700,26376,3.56925e+13,941.628,10890.9,86076,529,524,82771,81384,71368,57374,51515
4626,823,984,3470,1156,3.54151e+13,116.377,1756.56,4626,205,133,3642,3637,3635,3637,3282
24891,766,1684,17632,7259,3.60667e+13,530.885,4788.47,24891,332,332,23147,22680,21128,18029,17266
39638,69,2298,28020,11618,3.65282e+13,660.347,7046.69,39638,500,351,29307,24745,18970,5412,3665
5889,376,843,4107,1782,3.4708e+13,165.565,1745.69,5889,232,128,5046,4910,4603,3524,3089
3756,600,641,2505,1251,3.5674e+13,133.02,1291.12,3756,147,136,3115,3115,3107,3113,3023
68518,2855,3450,47253,21265,3.43013e+13,914.963,11022.1,68518,582,570,65068,65050,63703,61040,56922
78876,405,2915,54696,24180,3.55818e+13,1059.14,10689.2,78876,648,500,72333,68803,45472,27230,20366
15371,715,1529,10744,4627,3.64545e+13,404.013,3883.58,15371,359,272,13842,13487,12857,10776,9655
3720,176,655,2591,1129,3.54548e+13,193.248,1284.83,3720,122,143,2925,2745,2234,1832,1439
4117,415,427,2832,1285,3.61053e+13,223.255,1071.35,4117,132,130,3690,3690,3687,3688,3685
16777,419,1757,11594,5183,3.64614e+13,342.625,4170.86,16777,335,338,14920,14216,12207,10306,7692
99776,2145,3695,71160,28616,3.76424e+13,1288.43,13464.4,99776,661,626,96081,95482,91004,82614,77225
84429,448,3341,57937,26492,3.54031e+13,1121.89,11608,84429,588,575,77703,73711,49684,25249,22803
76436,844,2001,51899,24537,3.48962e+13,742.08,8765.69,76436,488,525,74237,72793,64494,48974,37872
93084,1874,3005,65739,27345,3.68313e+13,1086.95,11520.7,93084,651,571,90079,89710,85896,79971,73644
46332,2254,2835,32623,13709,3.65351e+13,686.459,7940.19,46332,555,490,43497,43455,43142,42036,40880
17397,1183,1875,12283,5114,3.77948e+13,393.553,4384.21,17397,364,239,15522,15471,15017,14464,12133
39975,201,1794,27144,12831,3.45816e+13,419.909,5670.8,39975,363,292,34271,28982,21620,10237,12719
3174,19,545,2165,1009,3.49999e+13,148.758,1106.04,3174,111,123,1690,1101,998,356,242
3179,13,518,2236,943,3.91923e+13,168.863,1060.69,3179,154,122,1787,1270,1096,774,319
21314,124,2077,15204,6110,3.60445e+13,391.596,5284.38,21314,278,429,17061,14827,11993,4925,2603
93065,1552,2758,64472,28593,3.39459e+13,1187.69,11046,93065,606,462,90058,89120,84894,70317,66625
88911,1777,3197,62824,26087,3.65082e+13,1077.17,11215.6,88911,621,484,85714,85049,79156,63469,59919
75393,2740,2875,53289,22104,3.55215e+13,949.978,10237.9,75393,690,546,72518,72518,72412,72137,72022
42878,324,2297,30300,12578,3.61782e+13,744.685,7314.87,42878,443,443,38359,35355,27738,21496,12325
64821,1567,2633,44371,20450,3.37228e+13,871.593,9374.71,64821,542,477,62188,61816,58931,49341,48466
45185,2292,2550,31510,13675,3.62361e+13,782.198,7804.28,45185,466,419,42635,42633,42362,41946,41000
8665,689,729,6021,2644,3.66175e+13,319.499,1998.02,8665,189,201,7936,7936,7932,7928,7853
22386,1244,1282,15354,7032,3.40623e+13,516.008,4063.19,22386,269,389,21104,21104,21104,21104,21055
57777,1329,2964,40019,17758,3.58146e+13,781.003,9437.87,57777,647,426,54813,54117,46685,33537,31762
89982,991,3313,62265,27717,3.44579e+13,1102.15,11973.3,89982,541,603,85767,84088,72243,50938,44042
75597,836,2332,54060,21537,3.63486e+13,1100.48,9327.63,75597,601,432,72150,69800,59905,40782,41706
73975,703,2827,51302,22673,3.43681e+13,1103.75,9936.22,73975,620,542,69304,66917,48466,37776,27862
40964,2141,2343,28956,12008,3.70645e+13,834.652,7402.6,40964,514,506,38621,38449,38417,38264,37526
43467,92,1596,29686,13781,3.59143e+13,547.308,5193.62,43467,345,298,33012,27796,21090,8693,7138
12768,1244,1260,9137,3631,3.76141e+13,280.033,3066.98,12768,230,233,11508,11508,11508,11508,11501
26862,1117,1749,19048,7814,3.53341e+13,623.633,5114.76,26862,430,288,25113,25086,24009,22745,21978
45927,1776,2478,31173,14754,3.3926e+13,765.362,7874.41,45927,423,513,43449,43331,42398,39553,35165
50238,135,2536,34810,15428,3.37425e+13,928.469,8037.75,50238,520,501,42603,38395,26182,7596,4947
22768,969,1353,15674,7094,3.5208e+13,399.314,4036.8,22768,296,296,21415,21384,20467,20486,17715
79005,1614,2735,55343,23662,3.61323e+13,875.104,10049.3,79005,520,537,76270,75885,72179,66672,55307
50127,2322,2698,34349,15778,3.45006e+13,667.979,8670.33,50127,455,558,47429,47388,47265,47210,43599
96820,1468,2775,68065,28755,3.59964e+13,1242.27,11177.2,96820,655,525,93919,91550,88256,78833,71366
79707,45,3115,55732,23975,3.52255e+13,1063.74,10950.1,79707,602,547,56634,45501,34436,11904,6589
91529,2184,3469,64671,26858,3.68104e+13,1221.87,12369.4,91529,609,609,88060,87450,84094,76220,72125
89517,3073,3969,63023,26494,3.54976e+13,1153.25,13281.9,89517,703,650,85548,85429,83113,78009,76415
2803,334,547,2056,747,4.07228e+13,86.9843,986.099,2803,169,101,2256,2245,2174,2206,1723
48520,1744,2151,33354,15166,3.50048e+13,726.78,7086.03,48520,447,409,46369,46311,45576,44314,44160
12106,500,661,8175,3931,3.42793e+13,221.729,2126.33,12106,179,155,11445,11433,10928,10837,10173
28843,1468,1966,20003,8840,3.62688e+13,562.851,5416.54,28843,319,321,26877,26793,26563,26368,24082
58051,1463,2536,40274,17777,3.64999e+13,797.006,8234.52,58051,495,392,55515,55123,53322,47858,46685
51006,578,2376,35953,15053,3.64645e+13,894.48,7753.07,51006,489,438,47321,45444,34135,23756,23508
60670,874,3177,42847,17823,3.61042e+13,1008.55,10225.9,60670,737,505,56672,54497,40601,30594,26857
96403,103,3218,67916,28487,3.61384e+13,1214.66,11438.9,96403,698,525,75640,65234,47868,13643,12382
2353,372,582,1592,761,3.40972e+13,103.072,1012.63,2353,143,102,1771,1717,1624,1449,1253
31139,782,1985,21790,9349,3.64475e+13,603.573,5604.07,31139,390,301,29150,28258,25888,19497,19166
65539,1999,2624,44131,21408,3.25927e+13,690.261,8622.21,65539,467,412,62915,62910,61186,58361,59278
10148,204,1416,7210,2938,3.73959e+13,240.54,3011.21,10148,279,223,8482,7634,5806,4038,1831
28580,1551,1720,19473,9107,3.46334e+13,418.608,5078.33,28580,403,293,26860,26860,26606,26598,26140
42421,1834,1869,29502,12919,3.3088e+13,916.779,6317.11,42421,408,429,40552,40552,40550,40550,40471
51158,727,2682,35626,15532,3.60271e+13,780.122,8108.75,51158,608,454,47903,45956,34261,25820,26337
59136,612,2471,41001,18135,3.52792e+13,714.5,8389.01,59136,504,408,55801,53998,36531,28857,23106
23573,722,1268,16445,7128,2.95447e+13,435.615,3842.74,23573,313,219,22128,21866,21293,20376,16803
42842,1122,2036,29642,13200,3.60998e+13,643.306,6731.15,42842,345,437,40806,40504,39595,37520,31620
68824,468,2265,48216,20608,3.55984e+13,913.622,8573.37,68824,526,479,63622,59416,45672,33222,23488
81455,2381,2805,56616,24839,3.43059e+13,827.38,10467,81455,672,559,78650,78568,78190,77440,72970
45382,1667,2040,31337,14045,3.35937e+13,644.991,6987.2,45382,326,471,43342,43321,43238,42783,38889
87409,2464,3181,61028,26381,3.60038e+13,1333.91,11873.8,87409,655,635,84228,83974,82647,80031,78050
29804,1990,2204,21372,8432,3.64405e+13,701.554,6248.56,29804,396,385,27600,27598,27551,27591,26806
3585,528,700,2430,1155,3.61348e+13,154.819,1354.91,3585,102,196,2885,2864,2837,2834,2431
22274,1140,1704,15676,6598,3.48906e+13,517.934,4664.35,22274,351,330,20570,20339,19349,16920,16918
85700,301,3496,58900,26800,3.60581e+13,1164.02,11903,85700,550,564,76392,68603,45755,18930,16539
16703,973,1640,11445,5258,3.54954e+13,408.296,4110.48,16703,326,277,15063,14846,14544,14183,10910
63330,2399,3409,43860,19470,3.3693e+13,869.978,10517.8,63330,524,539,59921,59786,59207,59049,51437
88742,3153,3314,62334,26408,3.64138e+13,1190.01,12084,88742,680,700,85428,85428,85325,85206,84660
79947,1117,3135,56049,23898,3.51219e+13,1204.16,11110.4,79947,685,607,75978,74397,68082,50670,40177
58554,2311,3125,41055,17499,3.50558e+13,704.86,9706.24,58554,547,472,55429,55369,54371,53643,46483
4447,394,710,3179,1268,3.72264e+13,173.293,1449.64,4447,171,123,3737,3720,3530,2886,2847
1990,245,426,1408,582,3.62849e+13,139.622,762.312,1990,94,113,1564,1398,1437,1304,1259
65933,2284,3210,46045,19888,3.58067e+13,1002.32,10542.1,65933,699,607,62723,62304,60249,55018,52948
49678,1003,2130,34258,15420,3.33782e+13,584.563,6848.3,49678,350,374,47548,47215,44527,40611,36122
40570,1052,2075,28825,11745,3.67361e+13,880.103,6767.77,40570,549,387,38313,37359,35075,28601,26227
66303,2380,3085,46095,20208,3.54436e+13,851.588,9674.95,66303,403,508,63218,63206,62940,63049,57559
12082,220,1076,8321,3761,3.11734e+13,242.401,2650.98,12082,194,211,10772,10152,6433,5241,2048
1722,182,399,1242,480,4.17649e+13,72.0639,671.03,1722,92,64,1323,1268,1245,1267,917
32780,1606,2021,22537,10243,3.51251e+13,556.961,6246.81,32780,331,475,30759,30753,30579,30646,28418
64753,744,2488,45237,19516,3.57865e+13,828.679,8302.62,64753,550,440,61703,59985,42408,32816,36085
20801,223,1704,14496,6305,3.62305e+13,534.212,4580.18,20801,324,381,17698,15883,12188,8017,4862
44552,957,1586,31759,12793,3.74216e+13,838.986,5908.82,44552,435,356,42751,41652,40559,37953,31929
73675,1454,3252,50973,22702,3.51213e+13,941.045,11226.6,73675,717,460,70423,69416,59435,42917,39352
42171,824,2069,30457,11714,3.56071e+13,770.807,6814.82,42171,522,535,39794,38947,36206,31525,26883
42391,1576,1917,29710,12681,3.59564e+13,736.801,6780.84,42391,477,433,40474,40437,39977,39782,36847
30225,325,1164,20717,9508,2.94876e+13,619.882,4068.64,30225,336,312,28004,26809,21097,14252,11139
39112,186,2367,26307,12805,3.26995e+13,649.725,7062.63,39112,478,454,33823,31033,18846,7556,7128
3101,254,454,2085,1016,3.65394e+13,221.49,998.667,3101,117,128,2561,2268,2273,1979,1978
8021,178,1235,5875,2146,3.77966e+13,264.008,2488.04,8021,229,182,6505,5876,4523,2754,1895
53242,490,2446,37526,15716,3.75371e+13,746.728,7976.77,53242,422,414,49447,46477,32451,22889,17434
3392,176,602,2325,1067,3.199e+13,79.2173,1189.41,3392,146,97,2790,2714,1775,1552,975
27643,2233,2324,19320,8323,3.68973e+13,467.006,5997.72,27643,316,375,25319,25319,25300,25319,25190
28642,984,1911,20234,8408,3.49563e+13,540.653,5554.75,28642,410,418,26731,26185,24463,18977,18029
72604,1834,2598,50460,22144,3.60011e+13,777.57,8721.78,72604,502,415,70006,69869,68020,65983,61764
94470,165,3078,64631,29839,3.27535e+13,1104.16,11291.9,94470,580,586,81324,73355,45357,14068,11409
71172,2086,3683,49298,21874,3.27486e+13,986.321,11525.6,71172,648,930,67489,66737,63119,51749,51679
62887,1957,2821,44051,18836,3.62898e+13,693.05,9703.51,62887,601,382,60066,59973,57501,51994,46981
90441,947,3289,63295,27146,3.47935e+13,1278.82,11805.3,90441,727,666,85149,82097,65037,47716,41827
60733,1439,2992,42401,18332,3.49308e+13,754.247,9628.89,60733,653,397,57741,57399,51471,39488,39396
27183,587,1971,19814,7369,3.7546e+13,500.585,5479.72,27183,420,278,25028,24199,22273,14644,11903
40626,790,1688,29033,11593,3.65222e+13,675.94,5828.6,40626,427,299,38800,37569,32137,19791,17593
69308,822,2141,48003,21305,3.26367e+13,923.762,8542.2,69308,561,360,66421,64073,53696,34659,30091
11776,985,1368,7998,3778,3.52736e+13,327.988,3197.81,11776,218,279,10408,10352,10297,10226,8961
33854,783,2512,23546,10308,3.63905e+13,648.178,6844.68,33854,337,453,31133,30204,28185,23360,17517
77791,377,3291,54279,23512,3.53417e+13,1046.98,11147.8,77791,548,601,70751,67218,43458,18029,12778
28236,648,1404,20080,8156,3.66354e+13,698.254,4772.52,28236,343,338,26326,25500,22112,15056,13738
44316,389,2649,30718,13598,3.5047e+13,633.825,8077.97,44316,451,537,40588,38635,29791,22443,9521
23220,649,1045,16163,7057,3.64623e+13,436.09,3450.2,23220,265,256,22175,22089,20191,18262,18891
73507,2419,3622,51157,22350,3.63092e+13,1292.91,11662,73507,700,545,69885,69393,66912,59189,55704
10581,898,1078,7195,3386,3.4495e+13,366.165,2748.64,10581,254,313,9503,9499,9420,9384,8852
24060,1052,1625,16984,7076,3.7169e+13,568.64,4547.25,24060,411,321,22435,22139,21294,20431,19030
24495,91,1613,17049,7446,3.49201e+13,490.882,4747.24,24495,339,315,19026,16519,11828,3715,3094
83032,1227,3096,57707,25325,3.36124e+13,949.447,11161.1,83032,615,643,79639,78606,73524,64519,40019
21029,789,1655,14217,6812,3.51202e+13,554.5,4615.89,21029,373,402,19332,18901,17276,14357,12966
78965,717,2407,55987,22978,3.66478e+13,973,9990.94,78965,697,390,74945,71945,63187,47921,38516
27703,748,1715,20014,7689,3.6942e+13,646.053,5122.62,27703,500,365,25792,25106,22970,19446,14202
1765,255,419,1200,565,3.21379e+13,60.0482,743.69,1765,131,64,1346,1343,1314,1250,1156
8386,970,1234,5791,2595,3.426e+13,243.537,2673.14,8386,230,237,7152,7152,7026,6980,6401
48984,2012,2275,34390,14594,3.49041e+13,817.106,7613.39,48984,436,407,46709,46626,46630,46705,45755
10567,182,1121,7570,2997,3.70494e+13,336.123,2675.87,10567,298,241,8702,7635,6614,5323,2566
60595,2077,2246,42792,17803,3.73318e+13,901.327,8191.04,60595,617,453,58349,58349,58197,58150,57415
32813,1360,1647,22648,10165,3.42334e+13,639.947,5250.28,32813,413,298,31166,31080,30682,29991,29382
81459,1491,2147,55945,25514,3.058e+13,999.824,9032.49,81459,441,529,79312,78726,78349,77191,73410
